4.457553997221692758e-03,2.581622637808322906e-02
4.756484380343556188e-03,2.097225189208984375e-02
5.055414763465418751e-03,1.537178456783294678e-02
5.354345146587280446e-03,1.058610528707504272e-02
5.653275529709143876e-03,7.992470636963844299e-03
5.952205912831006439e-03,1.241561677306890488e-02
6.251136295952869869e-03,1.145054772496223450e-02
6.550066679074731564e-03,9.978753514587879181e-03
6.848997062196594127e-03,8.537202142179012299e-03
7.147927445318457557e-03,7.172195240855216980e-03
7.446857828440320987e-03,6.160575896501541138e-03
7.745788211562182682e-03,5.295959301292896271e-03
8.044718594684044377e-03,4.601045046001672745e-03
8.343648977805906072e-03,4.068593028932809830e-03
8.642579360927769502e-03,3.464826848357915878e-03
8.941509744049632932e-03,3.019426949322223663e-03
9.240440127171496362e-03,2.698860829696059227e-03
9.539370510293358058e-03,2.383101033046841621e-03
9.838300893415221487e-03,2.149134874343872070e-03
1.013723127653708492e-02,1.904483069665730000e-03
1.043616165965894661e-02,1.705462229438126087e-03
1.073509204278080831e-02,1.516513526439666748e-03
1.103402242590267174e-02,1.363389426842331886e-03
1.133295280902453517e-02,1.245768042281270027e-03
1.163188319214639686e-02,1.157589489594101906e-03
1.193081357526826029e-02,1.051283674314618111e-03
1.222974395839012199e-02,9.257947676815092564e-04
1.252867434151198715e-02,8.754553855396807194e-04
1.282760472463384538e-02,8.265447686426341534e-04
1.312653510775571054e-02,7.206115988083183765e-04
1.342546549087757224e-02,6.592504214495420456e-04
1.372439587399943567e-02,6.293114274740219116e-04
1.402332625712129910e-02,5.691934493370354176e-04
1.432225664024315906e-02,5.398049252107739449e-04
1.462118702336502422e-02,5.096985842101275921e-04
1.492011740648688592e-02,4.663203726522624493e-04
1.521904778960874761e-02,4.379711463116109371e-04
1.551797817273061278e-02,4.040305211674422026e-04
1.581690855585247621e-02,3.834061499219387770e-04
1.611583893897433617e-02,3.534783027134835720e-04
1.641476932209620307e-02,3.253453469369560480e-04
1.671369970521805956e-02,3.202623629476875067e-04
1.701263008833992646e-02,2.922733838204294443e-04
1.731156047146178642e-02,2.753700537141412497e-04
1.761049085458364985e-02,2.669220557436347008e-04
1.790942123770551328e-02,2.559506683610379696e-04
1.820835162082737324e-02,2.500577538739889860e-04
1.850728200394924014e-02,2.356132317800074816e-04
1.880621238707110010e-02,2.216302236774936318e-04
1.910514277019296353e-02,2.219942689407616854e-04
1.940407315331482696e-02,2.103516017086803913e-04
1.970300353643668692e-02,1.946715638041496277e-04
2.000193391955855382e-02,1.924789103213697672e-04
2.030086430268041725e-02,1.829920656746253371e-04
2.059979468580227721e-02,1.770045055309310555e-04
2.089872506892414064e-02,1.693184458417817950e-04
2.119765545204600060e-02,1.578587834956124425e-04
2.149658583516786403e-02,1.574074849486351013e-04
2.179551621828973093e-02,1.557812211103737354e-04
2.209444660141159089e-02,1.534774200990796089e-04
2.239337698453345432e-02,1.449554110877215862e-04
2.269230736765531428e-02,1.427057432010769844e-04
2.299123775077717771e-02,1.381042675347998738e-04
2.329016813389904461e-02,1.313501998083665967e-04
2.358909851702090110e-02,1.288829080294817686e-04
2.388802890014276800e-02,1.244938030140474439e-04
2.418695928326462796e-02,1.217384633491747081e-04
2.448588966638649139e-02,1.260571007151156664e-04
2.478482004950835482e-02,1.152335316874086857e-04
2.508375043263021478e-02,1.065201358869671822e-04
2.538268081575208168e-02,1.106175623135641217e-04
2.568161119887394511e-02,1.054675158229656518e-04
2.598054158199580507e-02,1.034132656059227884e-04
2.627947196511766850e-02,1.068409910658374429e-04
2.657840234823952846e-02,1.039871422108262777e-04
2.687733273136139189e-02,9.906273771775886416e-05
2.717626311448325879e-02,1.019198025460354984e-04
2.747519349760511875e-02,1.037589099723845720e-04
2.777412388072698218e-02,9.331825276603922248e-05
2.807305426384884214e-02,9.486845374340191483e-05
2.837198464697070557e-02,9.409340418642386794e-05
2.867091503009257247e-02,9.187571413349360228e-05
2.896984541321442896e-02,9.054359543370082974e-05
2.926877579633629586e-02,8.955981320468708873e-05
2.956770617945815582e-02,8.895592327462509274e-05
2.986663656258001925e-02,8.599139255238696933e-05
3.016556694570187921e-02,8.541678107576444745e-05
3.046449732882374264e-02,8.863354014465585351e-05
3.076342771194560954e-02,8.782126678852364421e-05
3.106235809506746604e-02,9.069592488231137395e-05
3.136128847818932947e-02,8.634124242234975100e-05
3.166021886131119289e-02,8.317428000736981630e-05
3.195914924443305632e-02,7.969023863552138209e-05
3.225807962755491975e-02,7.723207818344235420e-05
3.255701001067678318e-02,7.643544813618063927e-05
3.285594039379864661e-02,7.713527884334325790e-05
3.315487077692050311e-02,7.923803786979988217e-05
3.345380116004236654e-02,8.323146175825968385e-05
3.375273154316423690e-02,8.135007374221459031e-05
3.405166192628609340e-02,7.822207408025860786e-05
3.435059230940795683e-02,7.599726086482405663e-05
3.464952269252982026e-02,7.318208372453227639e-05
3.494845307565168369e-02,7.040031050564721227e-05
3.524738345877354712e-02,7.219021790660917759e-05
3.554631384189540361e-02,7.343596371356397867e-05
3.584524422501727398e-02,7.135667692637071013e-05
3.614417460813913741e-02,7.049259875202551484e-05
3.644310499126099390e-02,6.584736547665670514e-05
3.674203537438285733e-02,7.138872024370357394e-05
3.704096575750472076e-02,6.797263631597161293e-05
3.733989614062658419e-02,6.908646173542365432e-05
3.763882652374844762e-02,6.982927880017086864e-05
3.793775690687031105e-02,6.630591815337538719e-05
3.823668728999217448e-02,6.280222442001104355e-05
3.853561767311403097e-02,6.418062548618763685e-05
3.883454805623590134e-02,6.847133045084774494e-05
3.913347843935776477e-02,6.507462967419996858e-05
3.943240882247962126e-02,6.386711902450770140e-05
3.973133920560148469e-02,6.672901508864015341e-05
4.003026958872335506e-02,6.710846355417743325e-05
4.032919997184521155e-02,6.762015982531011105e-05
4.062813035496707498e-02,6.412957009160891175e-05
4.092706073808893841e-02,5.999698259984143078e-05
4.122599112121080184e-02,6.307254079729318619e-05
4.152492150433266527e-02,6.451249646488577127e-05
4.182385188745452176e-02,6.131321424618363380e-05
4.212278227057639213e-02,6.052277967683039606e-05
4.242171265369824862e-02,6.181452044984325767e-05
4.272064303682011205e-02,6.082253094064071774e-05
4.301957341994197548e-02,5.994957246002741158e-05
4.331850380306383891e-02,6.322264380287379026e-05
4.361743418618570234e-02,6.235852197278290987e-05
4.391636456930755883e-02,6.297977961366996169e-05
4.421529495242942920e-02,6.092038165661506355e-05
4.451422533555129263e-02,6.148308602860197425e-05
4.481315571867314912e-02,6.118532473919913173e-05
4.511208610179501255e-02,5.855380368302576244e-05
4.541101648491687598e-02,6.018317071720957756e-05
4.570994686803873941e-02,6.039686559233814478e-05
4.600887725116060284e-02,5.977931141387671232e-05
4.630780763428246627e-02,5.877746298210695386e-05
4.660673801740432970e-02,6.061989915906451643e-05
4.690566840052619313e-02,6.245981057872995734e-05
4.720459878364804962e-02,6.069754817872308195e-05
4.750352916676991999e-02,5.902595148654654622e-05
4.780245954989177648e-02,5.543486258829943836e-05
4.810138993301363991e-02,5.882201367057859898e-05
4.840032031613550334e-02,5.733916623285040259e-05
4.869925069925736677e-02,5.371172301238402724e-05
4.899818108237923020e-02,5.669602614943869412e-05
4.929711146550108669e-02,5.826542474096640944e-05
4.959604184862295706e-02,5.793937816633842885e-05
4.989497223174482049e-02,5.912835695198737085e-05
5.019390261486668392e-02,6.183836376294493675e-05
5.049283299798854735e-02,6.362919521052390337e-05
5.079176338111040384e-02,6.011022924212738872e-05
5.109069376423226727e-02,5.687484372174367309e-05
5.138962414735413070e-02,6.087752262828871608e-05
5.168855453047599413e-02,6.347004818962886930e-05
5.198748491359786450e-02,6.720538658555597067e-05
5.228641529671972793e-02,6.321463297354057431e-05
5.258534567984157748e-02,5.789487113361246884e-05
5.288427606296344785e-02,5.870761742698960006e-05
5.318320644608531128e-02,5.755021993536502123e-05
5.348213682920717471e-02,5.845591658726334572e-05
5.378106721232903814e-02,5.970410347799770534e-05
5.407999759545089463e-02,5.901945769437588751e-05
5.437892797857275806e-02,6.137227319413796067e-05
5.467785836169462149e-02,6.117013981565833092e-05
5.497678874481648492e-02,5.999522909405641258e-05
5.527571912793835529e-02,5.847228749189525843e-05
5.557464951106021872e-02,5.850752131664194167e-05
5.587357989418206827e-02,6.025252150720916688e-05
5.617251027730393864e-02,6.035936894477345049e-05
5.647144066042580207e-02,6.020245200488716364e-05
5.677037104354766550e-02,5.926545418333262205e-05
5.706930142666952893e-02,5.591953959083184600e-05
5.736823180979138542e-02,5.744293230236507952e-05
5.766716219291324885e-02,5.828968278365209699e-05
5.796609257603511228e-02,5.637182403006590903e-05
5.826502295915697571e-02,5.536259050131775439e-05
5.856395334227884608e-02,5.641471216222271323e-05
5.886288372540069563e-02,5.633663749904371798e-05
5.916181410852255906e-02,5.685270662070252001e-05
5.946074449164442943e-02,5.779825369245372713e-05
5.975967487476629286e-02,5.796256664325483143e-05
6.005860525788815629e-02,5.842096652486361563e-05
6.035753564101001278e-02,5.849509761901572347e-05
6.065646602413187621e-02,5.768988921772688627e-05
6.095539640725373964e-02,5.901330223423428833e-05
6.125432679037560307e-02,6.140605546534061432e-05
6.155325717349746650e-02,6.252061575651168823e-05
6.185218755661932299e-02,5.755338861490599811e-05
6.215111793974118642e-02,5.480434992932714522e-05
6.245004832286304985e-02,5.701866029994562268e-05
6.274897870598492022e-02,5.966442768112756312e-05
6.304790908910677671e-02,5.916434383834712207e-05
6.334683947222864708e-02,5.662776311510242522e-05
6.364576985535050357e-02,5.889458407182246447e-05
6.394470023847236007e-02,5.755423626396805048e-05
6.424363062159423043e-02,5.847091961186379194e-05
6.454256100471610080e-02,6.051226591807790101e-05
6.484149138783795729e-02,5.790049544884823263e-05
6.514042177095981379e-02,5.585304825217463076e-05
6.543935215408168415e-02,5.723819049308076501e-05
6.573828253720354065e-02,5.952871651970781386e-05
6.603721292032541101e-02,5.888243322260677814e-05
6.633614330344726751e-02,5.880476237507537007e-05
6.663507368656912400e-02,6.079354352550581098e-05
6.693400406969099437e-02,6.129654502728953958e-05
6.723293445281285086e-02,5.920671173953451216e-05
6.753186483593472123e-02,5.800729923066683114e-05
6.783079521905659159e-02,5.823917672387324274e-05
6.812972560217843421e-02,5.848213186254724860e-05
6.842865598530030458e-02,5.942924326518550515e-05
6.872758636842217495e-02,6.117897282820194960e-05
6.902651675154403144e-02,6.474681867985054851e-05
6.932544713466590180e-02,6.706089334329590201e-05
6.962437751778775830e-02,5.922474156250245869e-05
6.992330790090961479e-02,5.640679955831728876e-05
7.022223828403148516e-02,6.052329626982100308e-05
7.052116866715334165e-02,5.945482553215697408e-05
7.082009905027521202e-02,5.772622898803092539e-05
7.111902943339706851e-02,5.999442873871885240e-05
7.141795981651892500e-02,6.291354657150804996e-05
7.171689019964079537e-02,6.051722448319196701e-05
7.201582058276266574e-02,6.020054206601344049e-05
7.231475096588452223e-02,5.954374501015990973e-05
7.261368134900637872e-02,6.216581095941364765e-05
7.291261173212824909e-02,6.187541293911635876e-05
7.321154211525010558e-02,5.745037924498319626e-05
7.351047249837197595e-02,5.730802877224050462e-05
7.380940288149383244e-02,5.997444532113149762e-05
7.410833326461568893e-02,6.006306284689344466e-05
7.440726364773755930e-02,5.778716513304971159e-05
7.470619403085941579e-02,5.784905442851595581e-05
7.500512441398128616e-02,5.901270560570992529e-05
7.530405479710315653e-02,6.175346061354503036e-05
7.560298518022501302e-02,6.113106792327016592e-05
7.590191556334686951e-02,6.147346721263602376e-05
7.620084594646873988e-02,6.215889879968017340e-05
7.649977632959059637e-02,6.137944001238793135e-05
7.679870671271246674e-02,6.095006028772331774e-05
7.709763709583433711e-02,5.965081800241023302e-05
7.739656747895617972e-02,6.027100607752799988e-05
7.769549786207805009e-02,6.300942186499014497e-05
7.799442824519992046e-02,6.339038372971117496e-05
7.829335862832177695e-02,6.132986163720488548e-05
7.859228901144364732e-02,6.018028943799436092e-05
7.889121939456550381e-02,6.019566717441193759e-05
7.919014977768736030e-02,5.915174551773816347e-05
7.948908016080923067e-02,6.072829273762181401e-05
7.978801054393108716e-02,6.227624544408172369e-05
8.008694092705295753e-02,5.871167013538070023e-05
8.038587131017481402e-02,6.068901348044164479e-05
8.068480169329667051e-02,6.118864985182881355e-05
8.098373207641854088e-02,6.025746188242919743e-05
8.128266245954041125e-02,6.224586832104250789e-05
8.158159284266226774e-02,6.222192314453423023e-05
8.188052322578412423e-02,6.135986768640577793e-05
8.217945360890599460e-02,5.935007720836438239e-05
8.247838399202785109e-02,6.010022116242907941e-05
