4.457553997221692758e-03,1.967724179849028587e-03
4.756484380343556188e-03,1.532730064354836941e-03
5.055414763465418751e-03,1.105722389183938503e-03
5.354345146587280446e-03,7.789803785271942616e-04
5.653275529709143876e-03,5.971339996904134750e-04
5.952205912831006439e-03,9.257046622224152088e-04
6.251136295952869869e-03,8.410047739744186401e-04
6.550066679074731564e-03,7.247730391100049019e-04
6.848997062196594127e-03,6.122120539657771587e-04
7.147927445318457557e-03,5.186151247471570969e-04
7.446857828440320987e-03,4.478946502786129713e-04
7.745788211562182682e-03,3.878756542690098286e-04
8.044718594684044377e-03,3.393059305381029844e-04
8.343648977805906072e-03,3.002852608915418386e-04
8.642579360927769502e-03,2.670823014341294765e-04
8.941509744049632932e-03,2.389551518717780709e-04
9.240440127171496362e-03,2.151229418814182281e-04
9.539370510293358058e-03,1.949751313077285886e-04
9.838300893415221487e-03,1.772714167600497603e-04
1.013723127653708492e-02,1.626327866688370705e-04
1.043616165965894661e-02,1.496802287874743342e-04
1.073509204278080831e-02,1.393574639223515987e-04
1.103402242590267174e-02,1.300933217862620950e-04
1.133295280902453517e-02,1.217074168380349874e-04
1.163188319214639686e-02,1.148125884355977178e-04
1.193081357526826029e-02,1.090621008188463748e-04
1.222974395839012199e-02,1.033952212310396135e-04
1.252867434151198715e-02,9.879889694275334477e-05
1.282760472463384538e-02,9.501163731329143047e-05
1.312653510775571054e-02,9.098143345909193158e-05
1.342546549087757224e-02,8.824601536616683006e-05
1.372439587399943567e-02,8.590320067014545202e-05
1.402332625712129910e-02,8.355196041520684958e-05
1.432225664024315906e-02,8.167204941855743527e-05
1.462118702336502422e-02,7.976873894222080708e-05
1.492011740648688592e-02,7.873182767070829868e-05
1.521904778960874761e-02,7.810835086274892092e-05
1.551797817273061278e-02,7.788838411215692759e-05
1.581690855585247621e-02,7.735839608358219266e-05
1.611583893897433617e-02,7.764226029394194484e-05
1.641476932209620307e-02,7.789888331899419427e-05
1.671369970521805956e-02,7.826081127859652042e-05
1.701263008833992646e-02,7.857054879423230886e-05
1.731156047146178642e-02,7.930892024887725711e-05
1.761049085458364985e-02,8.018648804863914847e-05
1.790942123770551328e-02,8.103103027679026127e-05
1.820835162082737324e-02,8.210696978494524956e-05
1.850728200394924014e-02,8.329877164214849472e-05
1.880621238707110010e-02,8.468877786071971059e-05
1.910514277019296353e-02,8.662102482048794627e-05
1.940407315331482696e-02,8.827306737657636404e-05
1.970300353643668692e-02,8.949356561060994864e-05
2.000193391955855382e-02,9.152933489531278610e-05
2.030086430268041725e-02,9.325603605248034000e-05
2.059979468580227721e-02,9.460594446863979101e-05
2.089872506892414064e-02,9.589424735167995095e-05
2.119765545204600060e-02,9.716697968542575836e-05
2.149658583516786403e-02,9.840293205343186855e-05
2.179551621828973093e-02,9.964298078557476401e-05
2.209444660141159089e-02,1.007380342343822122e-04
2.239337698453345432e-02,1.013671571854501963e-04
2.269230736765531428e-02,1.014689696603454649e-04
2.299123775077717771e-02,1.020483541651628911e-04
